id_piece,type_piece,nom,prenoms,date_naissance,sexe,code_commune_naissance,nom_mere
PP-004631,PASSEPORT,SOULEY,Comlan Justin,1983-02-28,M,1205,AGBODJAN Sènami
AN-004632,ACTE_NAISSANCE,GLELE,Comlan,1999-07-27,M,0903,ZINSOU Rosine
PP-004633,PASSEPORT,ADJOVI,Ayaba,1971-06-15,F,1104,ALLADAYE Prudence
AN-004634,ACTE_NAISSANCE,ADANDE,Fatoumata Judith,1989-11-30,F,0505,LOKONON Rachidatou
CC-004635,CARTE_CONSULAIRE,AMOUSSOU,Serge,1990-01-05,M,0303,LOKONON Salamatou
AN-004636,ACTE_NAISSANCE,ADJOVI,Arnaud,2012-05-10,M,0404,FASSINOU Rosine
AN-004637,ACTE_NAISSANCE,BONI,Salamatou,1993-09-03,F,1202,AGBODJAN Bernice
AN-004638,ACTE_NAISSANCE,ADANDE,Flore Ayaba,2009-12-26,F,1101,HOUNKPATIN Aïcha
PP-004639,PASSEPORT,ADANDE,Mahougnon Koffi,1987-10-19,M,0506,HOUESSOU Fatoumata
AN-004640,ACTE_NAISSANCE,AGOSSOU,Sèmèvo,2012-07-19,F,0307,AHOUANSOU Chimène
AN-004641,ACTE_NAISSANCE,SAGBO,Romaric,2000-11-06,M,0306,ADJOVI Prudence
AN-004642,ACTE_NAISSANCE,DOSSOU,Bernice,2005-02-19,F,1104,OSSENI Chimène
PP-004643,PASSEPORT,HOUNKPATIN,Arnaud,2022-04-21,M,1209,AHOYO Flore
CC-004644,CARTE_CONSULAIRE,OSSENI,Gisèle Carine,1978-10-18,F,0204,ADJOVI Salamatou
AN-004645,ACTE_NAISSANCE,KOUKPAKI,Arnaud,2011-12-01,M,0305,VODOUNON Bernice
AN-004646,ACTE_NAISSANCE,ZANNOU,Bienvenu,2000-06-04,M,0208,SOSSOU Ayaba
CC-004647,CARTE_CONSULAIRE,GBAGUIDI,Rachid,2015-01-12,M,0104,OSSENI Prudence
AN-004648,ACTE_NAISSANCE,KOUKPAKI,Comlan,2007-04-01,M,1103,CODJIA Flore
PP-004649,PASSEPORT,TOSSOU,Rachidatou,1972-12-31,F,0604,SOULEY Espérance
AN-004650,ACTE_NAISSANCE,AHOUANSOU,Salamatou,1985-11-01,F,0403,HOUNGBO Sènami
AN-004651,ACTE_NAISSANCE,DOSSOU,Koffi,1997-03-06,M,0104,AHOYO Flore
AN-004652,ACTE_NAISSANCE,TCHIBOZO,Mahougnon,1966-08-31,M,0603,AHOUANSOU Ayaba
CC-004653,CARTE_CONSULAIRE,AHOUANSOU,Aïcha Sènami,1998-11-09,F,0202,ADJOVI Mariam
PP-004654,PASSEPORT,BIO,Espérance Nadège,2018-08-22,F,0407,TOGBE Sylvie
AN-004655,ACTE_NAISSANCE,HOUESSOU,Nadège Sènami,2002-08-29,F,0301,AHOYO Nadège
AN-004656,ACTE_NAISSANCE,SOULEY,Prudence,2016-07-30,F,0701,AHOUANSOU Estelle
AN-004657,ACTE_NAISSANCE,AHOUANSOU,Espérance,1979-01-24,F,1003,GLELE Salamatou
AN-004658,ACTE_NAISSANCE,DOSSOU,Ayaba Salamatou,1966-06-29,F,1204,DOSSOU Ayaba
AN-004659,ACTE_NAISSANCE,DANSOU,Koffi,1983-05-30,M,0205,AGBODJAN Flore
AN-004660,ACTE_NAISSANCE,HOUNKPATIN,Mahougnon Brice,1956-04-09,M,0406,NOUATIN Mariam
PP-004661,PASSEPORT,GBAGUIDI,Ayaba,1983-01-08,F,1001,TOSSOU Estelle
PP-004662,PASSEPORT,NOUATIN,Sènami,1978-01-08,F,0406,ADJOVI Judith
AN-004663,ACTE_NAISSANCE,AHOUANSOU,Ibrahim,2012-09-19,M,0404,ALLADAYE Rosine
AN-004664,ACTE_NAISSANCE,AHOYO,Sylvie Nadège,1963-07-13,F,0604,KPADONOU Rosine
AN-004665,ACTE_NAISSANCE,GLELE,Arnaud,1986-08-23,M,1008,HOUNGBO Carine
CC-004666,CARTE_CONSULAIRE,ALLADAYE,Carine,1979-06-25,F,0202,KPADONOU Chimène
AN-004667,ACTE_NAISSANCE,CODJIA,Nadège,1947-06-18,F,0208,ADANDE Gisèle
PP-004668,PASSEPORT,AKPOVI,Prudence Rosine,2000-07-31,F,1002,OSSENI Sèmèvo
AN-004669,ACTE_NAISSANCE,TOSSOU,Espérance,1993-08-05,F,0703,CHABI Carine
AN-004670,ACTE_NAISSANCE,CHABI,Fabrice,1987-01-27,M,0901,ALLADAYE Salamatou
AN-004671,ACTE_NAISSANCE,KPADONOU,Gisèle Carine,2003-04-09,F,0506,HOUESSOU Sènami
AN-004672,ACTE_NAISSANCE,CHABI,Fidèle,1998-01-31,M,1209,ZANNOU Mariam
AN-004673,ACTE_NAISSANCE,BONI,Justin Arnaud,1966-09-12,M,0105,AHOUANSOU Prudence
AN-004674,ACTE_NAISSANCE,AHOYO,Ulrich,1960-02-13,M,0209,KIKI Gisèle
CC-004675,CARTE_CONSULAIRE,SOULEY,Yves Rachid,1998-07-12,M,1203,GLELE Flore
AN-004676,ACTE_NAISSANCE,FASSINOU,Gildas,1959-10-03,M,0408,LOKONON Fatoumata
PP-004677,PASSEPORT,HOUNKPATIN,Serge Comlan,1968-05-31,M,0207,TOSSOU Salamatou
AN-004678,ACTE_NAISSANCE,ASSOGBA,Ayaba Judith,1996-05-05,F,0407,TOGBE Gisèle
AN-004679,ACTE_NAISSANCE,DOSSOU,Brice,1960-10-22,M,0208,CHABI Judith
AN-004680,ACTE_NAISSANCE,AGOSSOU,Espérance,1979-12-19,F,0305,HOUNGBO Espérance
AN-004681,ACTE_NAISSANCE,AHOUANSOU,Ayaba Rosine,1989-07-08,F,0902,AGOSSOU Flore
AN-004682,ACTE_NAISSANCE,AHOYO,Gisèle Rosine,2015-11-17,F,0103,ZINSOU Flore
AN-004683,ACTE_NAISSANCE,FASSINOU,Fatoumata Rosine,2015-05-28,F,1008,VODOUNON Chimène
CC-004684,CARTE_CONSULAIRE,HOUNGBO,Brice Gildas,2011-01-06,M,0703,KOUKPAKI Ayaba
AN-004685,ACTE_NAISSANCE,DOSSOU,Yves Ghislain,2004-01-18,M,0102,CODJIA Espérance
AN-004686,ACTE_NAISSANCE,AHOUANSOU,Mariam Salamatou,1999-02-17,F,0203,HOUNKPATIN Ayaba
AN-004687,ACTE_NAISSANCE,MENSAH,Sèmèvo,1990-02-24,F,0202,GBAGUIDI Nadège
CC-004688,CARTE_CONSULAIRE,FASSINOU,Ibrahim Serge,1968-07-14,M,1003,DOSSOU Gisèle
PP-004689,PASSEPORT,SAGBO,Yves,2007-05-15,M,0605,AMOUSSOU Sènami
AN-004690,ACTE_NAISSANCE,AGOSSOU,Salamatou Mariam,1993-09-07,F,1203,HOUESSOU Aïcha
AN-004691,ACTE_NAISSANCE,AGBODJAN,Estelle,1980-10-13,F,0203,DOSSOU Ayaba
AN-004692,ACTE_NAISSANCE,AGBODJAN,Fatoumata,1998-12-22,F,0704,AKPOVI Flore
AN-004693,ACTE_NAISSANCE,DOSSOU,Aïcha Estelle,1956-07-18,F,0305,ZINSOU Fatoumata
AN-004694,ACTE_NAISSANCE,GBAGUIDI,Chimène,1992-05-29,F,0505,AGOSSOU Salamatou
AN-004695,ACTE_NAISSANCE,AHOUANSOU,Gildas,2016-01-15,M,0303,GLELE Gisèle
CC-004696,CARTE_CONSULAIRE,GLELE,Carine,1990-03-18,F,1101,SOULEY Chimène
AN-004697,ACTE_NAISSANCE,ASSOGBA,Serge,1962-12-10,M,0603,SOSSOU Ayaba
AN-004698,ACTE_NAISSANCE,NOUATIN,Ayaba,2015-02-24,F,0503,TOSSOU Gisèle
PP-004699,PASSEPORT,CODJIA,Brice,2014-04-01,M,1003,CHABI Sènami
AN-004700,ACTE_NAISSANCE,GLELE,Rachid,1993-10-09,M,0603,OSSENI Rachidatou
AN-004701,ACTE_NAISSANCE,SOULEY,Judith,1970-03-18,F,1006,IDRISSOU Sènami
CC-004702,CARTE_CONSULAIRE,HOUNSOU,Koffi Codjo,1959-03-21,M,0902,GBAGUIDI Judith
AN-004703,ACTE_NAISSANCE,GBAGUIDI,Fatoumata,1984-09-13,F,0406,DOSSOU Rosine
CC-004704,CARTE_CONSULAIRE,TCHIBOZO,Estelle,1971-03-09,F,1201,YAROU Judith
AN-004705,ACTE_NAISSANCE,DOSSOU,Sèmèvo,1973-10-24,F,0406,HOUNGBO Salamatou
CC-004706,CARTE_CONSULAIRE,DANSOU,Brice,1979-11-20,M,1205,SAGBO Bernice
AN-004707,ACTE_NAISSANCE,AMOUSSOU,Brice Justin,1976-05-19,M,1207,BIO Salamatou
AN-004708,ACTE_NAISSANCE,AGOSSOU,Comlan,1983-11-10,M,1207,DOSSOU Prudence
AN-004709,ACTE_NAISSANCE,ALLADAYE,Carine Flore,1999-02-25,F,1005,NOUATIN Gisèle
AN-004710,ACTE_NAISSANCE,QUENUM,Chimène,1979-06-30,F,0105,ZANNOU Nadège
AN-004711,ACTE_NAISSANCE,NOUATIN,Fatoumata,2007-06-30,F,1206,YAROU Sylvie
AN-004712,ACTE_NAISSANCE,DANSOU,Estelle,2011-06-01,F,0102,SOSSOU Estelle
AN-004713,ACTE_NAISSANCE,GBAGUIDI,Fabrice Justin,2001-02-28,M,0202,CODJIA Salamatou
CC-004714,CARTE_CONSULAIRE,SOULEY,Codjo Gildas,1964-08-01,M,0701,KPADONOU Gisèle
AN-004715,ACTE_NAISSANCE,AKPOVI,Gildas Romaric,1992-06-03,M,1004,SOULEY Salamatou
AN-004716,ACTE_NAISSANCE,HOUNSOU,Mariam,2023-12-08,F,0205,AHOYO Prudence
AN-004717,ACTE_NAISSANCE,VODOUNON,Rodrigue,1985-11-06,M,0503,CHABI Estelle
AN-004718,ACTE_NAISSANCE,ADANDE,Carine Rachidatou,1949-11-25,F,0405,HOUNSOU Carine
CC-004719,CARTE_CONSULAIRE,KIKI,Rachidatou Nadège,1965-06-16,F,0901,BONI Chimène
AN-004720,ACTE_NAISSANCE,AGBODJAN,Ghislain,2020-07-23,M,0307,KIKI Ayaba
CC-004721,CARTE_CONSULAIRE,BONI,Prudence,1954-04-15,F,0704,HOUNKPATIN Rosine
AN-004722,ACTE_NAISSANCE,HOUESSOU,Fatoumata Rachidatou,1936-07-23,F,0406,ADJOVI Espérance
CC-004723,CARTE_CONSULAIRE,DOSSOU,Gisèle Sylvie,1996-12-24,F,0901,FASSINOU Fatoumata
CC-004724,CARTE_CONSULAIRE,SAGBO,Mariam,1966-04-22,F,1201,HOUESSOU Fatoumata
AN-004725,ACTE_NAISSANCE,NOUATIN,Moussa Comlan,1969-10-17,M,1204,IDRISSOU Mariam
AN-004726,ACTE_NAISSANCE,SOULEY,Arnaud,1965-12-03,M,0704,SOSSOU Flore
AN-004727,ACTE_NAISSANCE,ZANNOU,Espérance,1964-09-12,F,0703,HOUNSOU Espérance
AN-004728,ACTE_NAISSANCE,BONI,Aïcha,1982-10-29,F,0106,AHOUANSOU Bernice
AN-004729,ACTE_NAISSANCE,HOUNKPATIN,Chimène,1968-05-05,F,0505,DOSSOU Salamatou
CC-004730,CARTE_CONSULAIRE,CHABI,Rachid Codjo,1978-04-14,M,0407,AGBODJAN Salamatou
AN-004731,ACTE_NAISSANCE,ASSOGBA,Espérance,1997-12-10,F,1004,LOKONON Chimène
AN-004732,ACTE_NAISSANCE,KOUKPAKI,Ibrahim,1977-07-02,M,0602,AHOUANSOU Rachidatou
CC-004733,CARTE_CONSULAIRE,VODOUNON,Ulrich,1988-11-18,M,1005,YAROU Aïcha
AN-004734,ACTE_NAISSANCE,ADANDE,Prudence Sènami,1989-12-14,F,0303,TOGBE Rosine
PP-004735,PASSEPORT,KIKI,Espérance Fatoumata,1997-04-04,F,0403,BIO Gisèle
AN-004736,ACTE_NAISSANCE,FASSINOU,Aïcha,1967-10-31,F,1208,ADANDE Rachidatou
AN-004737,ACTE_NAISSANCE,YAROU,Prudence,1974-04-08,F,0202,OSSENI Sènami
PP-004738,PASSEPORT,GBAGUIDI,Sèmèvo,2007-04-27,F,0203,VODOUNON Sènami
PP-004739,PASSEPORT,QUENUM,Gildas Rodrigue,2019-11-22,M,0702,ASSOGBA Flore
PP-004740,PASSEPORT,AGBODJAN,Sènami Aïcha,1996-06-15,F,0401,ZANNOU Chimène
AN-004741,ACTE_NAISSANCE,MENSAH,Gildas Koffi,1989-04-25,M,0206,OSSENI Sèmèvo
AN-004742,ACTE_NAISSANCE,TCHIBOZO,Aïcha,1975-08-29,F,0306,IDRISSOU Mariam
AN-004743,ACTE_NAISSANCE,AGOSSOU,Ghislain,1986-09-18,M,0504,AGOSSOU Sèmèvo
AN-004744,ACTE_NAISSANCE,SOULEY,Justin,1998-10-11,M,0105,GBAGUIDI Mariam
CC-004745,CARTE_CONSULAIRE,TCHIBOZO,Rosine,1956-12-21,F,1102,ASSOGBA Aïcha
AN-004746,ACTE_NAISSANCE,CODJIA,Serge Ulrich,1974-09-10,M,1208,DOSSOU Bernice
AN-004747,ACTE_NAISSANCE,OSSENI,Aïcha,1979-07-01,F,0702,SOULEY Mariam
AN-004748,ACTE_NAISSANCE,TCHIBOZO,Sènami Bernice,1986-02-17,F,0403,SAGBO Sylvie
CC-004749,CARTE_CONSULAIRE,HOUNGBO,Mariam,1996-10-01,F,0603,HOUESSOU Prudence
AN-004750,ACTE_NAISSANCE,FASSINOU,Fatoumata Aïcha,2005-07-09,F,1201,ALLADAYE Chimène
AN-004751,ACTE_NAISSANCE,ADJOVI,Espérance Sènami,1957-01-13,F,0302,TOSSOU Chimène
AN-004752,ACTE_NAISSANCE,ALLADAYE,Sylvie,1993-11-10,F,1007,ADJOVI Bernice
CC-004753,CARTE_CONSULAIRE,ASSOGBA,Sèmèvo,2009-09-11,F,0201,ADANDE Prudence
AN-004754,ACTE_NAISSANCE,IDRISSOU,Mahougnon,2007-01-15,M,0206,GLELE Rosine
AN-004755,ACTE_NAISSANCE,VODOUNON,Rachid Mahougnon,1992-08-31,M,0207,QUENUM Rachidatou
AN-004756,ACTE_NAISSANCE,BIO,Estelle,1989-11-28,F,1101,AHOYO Ayaba
AN-004757,ACTE_NAISSANCE,IDRISSOU,Salamatou,1952-11-15,F,1205,NOUATIN Gisèle
CC-004758,CARTE_CONSULAIRE,KIKI,Salamatou,1986-05-17,F,1209,ASSOGBA Gisèle
AN-004759,ACTE_NAISSANCE,AMOUSSOU,Mahougnon Fabrice,1996-12-07,M,1103,BIO Estelle
AN-004760,ACTE_NAISSANCE,VODOUNON,Ulrich,1953-10-31,M,0106,AHOYO Rachidatou
AN-004761,ACTE_NAISSANCE,AMOUSSOU,Rachidatou Chimène,1995-08-18,F,0902,IDRISSOU Rosine
AN-004762,ACTE_NAISSANCE,AKPOVI,Nadège,1993-05-05,F,1004,OSSENI Judith
PP-004763,PASSEPORT,AGOSSOU,Gisèle Chimène,1945-09-09,F,0201,DANSOU Espérance
AN-004764,ACTE_NAISSANCE,AMOUSSOU,Chimène Flore,2019-06-19,F,0105,VODOUNON Rosine
CC-004765,CARTE_CONSULAIRE,QUENUM,Justin,2001-05-26,M,0404,SOSSOU Sèmèvo
AN-004766,ACTE_NAISSANCE,GLELE,Rachid,1995-01-24,M,0407,SOSSOU Nadège
AN-004767,ACTE_NAISSANCE,ADANDE,Fatoumata Carine,1996-10-24,F,0306,TOGBE Salamatou
AN-004768,ACTE_NAISSANCE,KPADONOU,Gisèle,2001-02-22,F,0605,HOUESSOU Judith
AN-004769,ACTE_NAISSANCE,TCHIBOZO,Koffi,1965-03-24,M,0402,LOKONON Ayaba
AN-004770,ACTE_NAISSANCE,AHOUANSOU,Gildas,1986-12-28,M,0206,ALLADAYE Espérance
CC-004771,CARTE_CONSULAIRE,KPADONOU,Nadège Espérance,1952-07-29,F,0601,KIKI Judith
AN-004772,ACTE_NAISSANCE,AGBODJAN,Moussa,2005-08-07,M,0202,BONI Flore
AN-004773,ACTE_NAISSANCE,AGOSSOU,Mahougnon Ulrich,2016-10-03,M,0902,LOKONON Gisèle
AN-004774,ACTE_NAISSANCE,MENSAH,Sylvie,1995-08-24,F,0301,YAROU Prudence
AN-004775,ACTE_NAISSANCE,ASSOGBA,Rosine Sènami,2004-02-20,F,1204,HOUESSOU Sèmèvo
AN-004776,ACTE_NAISSANCE,ADJOVI,Mahougnon Bienvenu,1962-01-30,M,1202,KPADONOU Fatoumata
AN-004777,ACTE_NAISSANCE,QUENUM,Ulrich,1949-05-07,M,1206,KPADONOU Prudence
AN-004778,ACTE_NAISSANCE,BONI,Judith,1982-10-22,F,1009,DOSSOU Flore
AN-004779,ACTE_NAISSANCE,SAGBO,Comlan Arnaud,1985-10-20,M,1007,KIKI Chimène
CC-004780,CARTE_CONSULAIRE,BIO,Ibrahim Rachid,1975-04-11,M,1204,YAROU Sènami
PP-004781,PASSEPORT,TOGBE,Mariam,2013-03-10,F,1201,YAROU Sylvie
AN-004782,ACTE_NAISSANCE,GBAGUIDI,Bienvenu,1999-05-12,M,0906,DOSSOU Nadège
AN-004783,ACTE_NAISSANCE,DANSOU,Romaric,1955-04-11,M,1103,FASSINOU Mariam
AN-004784,ACTE_NAISSANCE,TCHIBOZO,Judith,2006-03-17,F,0304,ADANDE Aïcha
AN-004785,ACTE_NAISSANCE,AKPOVI,Fabrice Romaric,1998-04-22,M,0601,KOUKPAKI Ayaba
AN-004786,ACTE_NAISSANCE,KPADONOU,Nadège,1978-02-12,F,1207,HOUNSOU Bernice
CC-004787,CARTE_CONSULAIRE,SOSSOU,Ulrich Ibrahim,2013-02-05,M,1105,ZINSOU Carine
AN-004788,ACTE_NAISSANCE,ZINSOU,Sylvie Sèmèvo,1979-01-29,F,0209,GBAGUIDI Salamatou
CC-004789,CARTE_CONSULAIRE,ZANNOU,Flore Judith,1978-01-03,F,0602,BIO Mariam
PP-004790,PASSEPORT,QUENUM,Rachid,1956-10-08,M,0502,AGOSSOU Carine
AN-004791,ACTE_NAISSANCE,KIKI,Fidèle,1950-04-15,M,0801,ALLADAYE Sylvie
AN-004792,ACTE_NAISSANCE,SOULEY,Fidèle Rachid,1955-03-25,M,1006,GLELE Aïcha
PP-004793,PASSEPORT,AGBODJAN,Rachid Mahougnon,1989-06-18,M,1104,TOSSOU Aïcha
AN-004794,ACTE_NAISSANCE,SOULEY,Espérance Nadège,1996-02-14,F,0304,AGOSSOU Espérance
CC-004795,CARTE_CONSULAIRE,FASSINOU,Yves,1949-05-19,M,0702,LOKONON Chimène
AN-004796,ACTE_NAISSANCE,AGOSSOU,Fidèle,1986-02-21,M,0504,FASSINOU Rosine
CC-004797,CARTE_CONSULAIRE,BIO,Brice Ulrich,1954-12-27,M,0904,ZINSOU Judith
AN-004798,ACTE_NAISSANCE,AHOYO,Rosine Judith,1981-10-21,F,1003,ASSOGBA Rosine
AN-004799,ACTE_NAISSANCE,IDRISSOU,Mahougnon,1957-09-10,M,1204,OSSENI Fatoumata
AN-004800,ACTE_NAISSANCE,BONI,Sènami,1958-12-18,F,0408,TCHIBOZO Carine
AN-004801,ACTE_NAISSANCE,ASSOGBA,Gildas Comlan,2001-03-19,M,0102,OSSENI Sylvie
CC-004802,CARTE_CONSULAIRE,ZANNOU,Serge,1960-07-15,M,0606,VODOUNON Judith
AN-004803,ACTE_NAISSANCE,ADANDE,Ghislain,2002-12-07,M,0605,AGBODJAN Chimène
CC-004804,CARTE_CONSULAIRE,AHOUANSOU,Flore Carine,1954-10-13,F,1203,KOUKPAKI Sènami
AN-004805,ACTE_NAISSANCE,HOUNSOU,Aïcha,1948-07-03,F,0603,ADANDE Prudence
AN-004806,ACTE_NAISSANCE,SOULEY,Ibrahim Serge,1990-07-12,M,0209,ADJOVI Sènami
AN-004807,ACTE_NAISSANCE,ALLADAYE,Brice Fidèle,2006-02-11,M,0106,BONI Rachidatou
PP-004808,PASSEPORT,IDRISSOU,Codjo,1948-03-22,M,0703,ZANNOU Salamatou
AN-004809,ACTE_NAISSANCE,AKPOVI,Rachidatou Ayaba,1984-11-07,F,1004,GBAGUIDI Bernice
AN-004810,ACTE_NAISSANCE,TCHIBOZO,Estelle Ayaba,1957-09-23,F,0208,TOGBE Judith
AN-004811,ACTE_NAISSANCE,ASSOGBA,Prudence Ayaba,1995-09-22,F,0502,FASSINOU Judith
AN-004812,ACTE_NAISSANCE,ADANDE,Espérance,2008-11-03,F,0209,ZINSOU Sylvie
AN-004813,ACTE_NAISSANCE,TCHIBOZO,Salamatou,1980-12-08,F,0202,MENSAH Nadège
AN-004814,ACTE_NAISSANCE,TOGBE,Comlan,1996-01-21,M,1008,DANSOU Mariam
AN-004815,ACTE_NAISSANCE,NOUATIN,Rachidatou Chimène,1994-09-06,F,0703,TOSSOU Flore
AN-004816,ACTE_NAISSANCE,DANSOU,Judith,2008-02-28,F,0605,QUENUM Rachidatou
AN-004817,ACTE_NAISSANCE,AHOYO,Ayaba Rachidatou,1967-10-28,F,0307,QUENUM Salamatou
AN-004818,ACTE_NAISSANCE,ADJOVI,Romaric,2000-10-22,M,0305,AMOUSSOU Gisèle
PP-004819,PASSEPORT,AGOSSOU,Salamatou,1992-09-25,F,1201,KPADONOU Gisèle
AN-004820,ACTE_NAISSANCE,HOUNKPATIN,Sènami Estelle,1960-05-25,F,0501,OSSENI Espérance
AN-004821,ACTE_NAISSANCE,AGOSSOU,Rachidatou,1947-07-12,F,0604,FASSINOU Nadège
AN-004822,ACTE_NAISSANCE,FASSINOU,Prudence Sènami,2002-01-06,F,0303,TOGBE Nadège
CC-004823,CARTE_CONSULAIRE,BONI,Rosine,1965-07-08,F,0205,TOSSOU Rosine
PP-004824,PASSEPORT,CODJIA,Justin,1990-09-30,M,1206,TOGBE Bernice
PP-004825,PASSEPORT,SOULEY,Gisèle,1983-01-08,F,1207,NOUATIN Espérance
AN-004826,ACTE_NAISSANCE,MENSAH,Rachid Bienvenu,1960-12-18,M,0701,DANSOU Flore
AN-004827,ACTE_NAISSANCE,HOUNGBO,Aïcha Ayaba,2007-04-27,F,0308,DANSOU Rosine
AN-004828,ACTE_NAISSANCE,HOUNKPATIN,Carine,1998-07-30,F,1205,FASSINOU Espérance
AN-004829,ACTE_NAISSANCE,LOKONON,Gisèle Sylvie,1954-10-28,F,0105,KIKI Ayaba
PP-004830,PASSEPORT,QUENUM,Mahougnon,1983-05-17,M,0503,IDRISSOU Sèmèvo
AN-004831,ACTE_NAISSANCE,BIO,Yves Ghislain,1990-05-07,M,0204,MENSAH Ayaba
CC-004832,CARTE_CONSULAIRE,GLELE,Moussa,2014-04-19,M,1005,DOSSOU Rosine
AN-004833,ACTE_NAISSANCE,KIKI,Serge Arnaud,1975-05-27,M,1207,SAGBO Gisèle
PP-004834,PASSEPORT,GLELE,Mariam,2013-08-05,F,0406,OSSENI Rachidatou
AN-004835,ACTE_NAISSANCE,LOKONON,Sèmèvo,1993-04-10,F,1103,IDRISSOU Gisèle
AN-004836,ACTE_NAISSANCE,AKPOVI,Ayaba,1983-01-21,F,0901,GBAGUIDI Ayaba
AN-004837,ACTE_NAISSANCE,CODJIA,Gisèle,2006-11-23,F,0207,KOUKPAKI Carine
AN-004838,ACTE_NAISSANCE,BIO,Flore Rosine,2004-02-21,F,0205,KOUKPAKI Flore
AN-004839,ACTE_NAISSANCE,HOUNSOU,Sèmèvo,1968-11-02,F,1101,ASSOGBA Fatoumata
AN-004840,ACTE_NAISSANCE,HOUESSOU,Romaric,2003-12-23,M,1209,GBAGUIDI Carine
AN-004841,ACTE_NAISSANCE,ALLADAYE,Rachidatou,2004-03-31,F,0505,AHOUANSOU Ayaba
AN-004842,ACTE_NAISSANCE,HOUESSOU,Aïcha Espérance,1981-12-01,F,1104,AHOUANSOU Salamatou
AN-004843,ACTE_NAISSANCE,ADJOVI,Rachidatou Prudence,1969-07-05,F,0506,AMOUSSOU Rachidatou
AN-004844,ACTE_NAISSANCE,KOUKPAKI,Sènami,1952-05-17,F,0102,ZANNOU Bernice
AN-004845,ACTE_NAISSANCE,TOGBE,Carine,1979-02-19,F,1209,YAROU Ayaba
AN-004846,ACTE_NAISSANCE,DOSSOU,Rosine,1978-04-07,F,0305,ADANDE Prudence
AN-004847,ACTE_NAISSANCE,HOUNSOU,Arnaud,2001-08-31,M,1009,KIKI Nadège
AN-004848,ACTE_NAISSANCE,ADANDE,Rachidatou Carine,1970-08-14,F,1209,LOKONON Ayaba
AN-004849,ACTE_NAISSANCE,KOUKPAKI,Comlan Codjo,1990-03-31,M,0103,HOUESSOU Sèmèvo
AN-004850,ACTE_NAISSANCE,SOULEY,Ghislain,1993-09-25,M,1101,VODOUNON Salamatou
PP-004851,PASSEPORT,TOSSOU,Aïcha Nadège,1998-09-14,F,1209,FASSINOU Nadège
AN-004852,ACTE_NAISSANCE,NOUATIN,Judith,2015-07-06,F,0704,TOGBE Bernice
AN-004853,ACTE_NAISSANCE,BIO,Romaric,1970-07-22,M,1208,HOUNSOU Rachidatou
AN-004854,ACTE_NAISSANCE,TOGBE,Prudence,1959-01-20,F,0904,AHOUANSOU Estelle
AN-004855,ACTE_NAISSANCE,AHOYO,Chimène,1992-08-21,F,1208,DANSOU Espérance
AN-004856,ACTE_NAISSANCE,ALLADAYE,Ayaba Flore,1961-04-25,F,0606,KIKI Salamatou
PP-004857,PASSEPORT,KPADONOU,Salamatou,1955-07-29,F,1009,AHOUANSOU Gisèle
AN-004858,ACTE_NAISSANCE,ASSOGBA,Bienvenu Moussa,2007-08-02,M,0405,FASSINOU Gisèle
CC-004859,CARTE_CONSULAIRE,AHOYO,Rodrigue,2012-12-26,M,0701,AHOYO Aïcha
AN-004860,ACTE_NAISSANCE,TOGBE,Bernice,2009-01-22,F,0302,MENSAH Nadège
AN-004861,ACTE_NAISSANCE,ALLADAYE,Mahougnon,1989-08-08,M,0105,HOUNSOU Ayaba
AN-004862,ACTE_NAISSANCE,AMOUSSOU,Estelle,2003-09-01,F,1204,VODOUNON Chimène
AN-004863,ACTE_NAISSANCE,IDRISSOU,Ayaba Prudence,1981-03-29,F,1102,HOUNSOU Fatoumata
PP-004864,PASSEPORT,HOUNSOU,Rachid Yves,2018-09-04,M,1205,HOUNSOU Sènami
AN-004865,ACTE_NAISSANCE,BONI,Carine,1963-11-04,F,1005,MENSAH Sènami
AN-004866,ACTE_NAISSANCE,GLELE,Mariam Chimène,1955-01-15,F,0801,TCHIBOZO Estelle
AN-004867,ACTE_NAISSANCE,HOUNGBO,Justin,1968-06-12,M,1201,DOSSOU Estelle
AN-004868,ACTE_NAISSANCE,ZANNOU,Aïcha Mariam,1995-04-18,F,0302,AHOUANSOU Nadège
AN-004869,ACTE_NAISSANCE,HOUNSOU,Koffi,1991-10-14,M,0403,HOUNKPATIN Salamatou
AN-004870,ACTE_NAISSANCE,TOGBE,Fabrice,1989-12-18,M,1202,IDRISSOU Rosine
AN-004871,ACTE_NAISSANCE,BIO,Chimène,1990-04-06,F,0408,CODJIA Rosine
PP-004872,PASSEPORT,TCHIBOZO,Ibrahim Fidèle,1984-12-12,M,0602,GLELE Flore
AN-004873,ACTE_NAISSANCE,MENSAH,Koffi,1981-10-12,M,0606,AHOYO Sylvie
AN-004874,ACTE_NAISSANCE,ZINSOU,Ayaba,1981-06-17,F,0103,ZANNOU Judith
PP-004875,PASSEPORT,AMOUSSOU,Rosine,2017-07-07,F,0102,TOGBE Rosine
AN-004876,ACTE_NAISSANCE,HOUNKPATIN,Ulrich Serge,2012-01-19,M,0408,CODJIA Ayaba
AN-004877,ACTE_NAISSANCE,TOGBE,Prudence,2008-06-29,F,0202,CHABI Salamatou
PP-004878,PASSEPORT,BIO,Comlan Ibrahim,1983-11-11,M,1104,FASSINOU Flore
AN-004879,ACTE_NAISSANCE,ZINSOU,Codjo,1982-02-21,M,0902,AKPOVI Sylvie
