id_enrolement,id_piece,type_piece,agent_id,centre_enrolement,date_enrolement,nom,prenoms,date_naissance,sexe,code_commune_naissance,nom_mere,telephone
ENR-004546,CC-000037,CARTE_CONSULAIRE,AG040,Parakou,2026-05-09,AGOSSOU,Ibrahim,2012-01-25,M,0209,GBAGUIDI Rachidatou,0112363608
ENR-004547,CC-000045,CARTE_CONSULAIRE,AG001,Cotonou,2026-05-09,AKPOVI,Espérance Nadège,2016-03-26,F,0203,ADANDE Nadège,0107418288
ENR-004548,AN-000193,ACTE_NAISSANCE,AG006,Natitingou,2026-05-09,ZANNOU,Ibrahim,1985-10-14,M,1008,DOSSOU Judith,0144651229
ENR-004549,AN-001664,ACTE_NAISSANCE,AG007,Djougou,2026-05-09,DOSSOU,Mariam Prudence,1998-03-26,F,0101,AKPOVI Rosine,0122479761
ENR-004550,CC-002321,CARTE_CONSULAIRE,AG002,Abomey-Calavi,2026-05-09,KPADONOU,Ulrich Koffi,1973-02-22,M,0504,TOSSOU Sènami,0101735558
ENR-004551,AN-002428,ACTE_NAISSANCE,AG012,Aplahoué,2026-05-09,CODJIA,Moussa,1983-01-18,M,0307,BIO Ayaba,0131616797
ENR-004552,AN-002495,ACTE_NAISSANCE,AG002,Abomey-Calavi,2026-05-09,AHOYO,Estelle,1986-01-05,F,0703,ZINSOU Fatoumata,0183744171
ENR-004553,AN-002504,ACTE_NAISSANCE,AG008,Lokossa,2026-05-09,BIO,Sèmèvo,1999-03-08,F,1207,QUENUM Espérance,0131901317
ENR-004554,AN-003719,ACTE_NAISSANCE,AG007,Djougou,2026-05-09,GLELE,Comlan Fidèle,1990-02-04,M,0306,SOULEY Bernice,0179112647
ENR-004555,AN-004845,ACTE_NAISSANCE,AG001,Cotonou,2026-05-09,TOGBE,Carine,1979-02-19,F,1209,YAROU Ayaba,0133731689
ENR-004556,PP-000534,PASSEPORT,AG016,Parakou,2026-05-10,HOUESSOU,Brice,1972-09-26,M,0906,HOUESSOU Rosine,0116183985
ENR-004557,AN-001657,ACTE_NAISSANCE,AG008,Lokossa,2026-05-10,SOSSOU,Nadège,1943-10-01,F,0604,OSSENI Judith,0130817330
ENR-004558,CC-001892,CARTE_CONSULAIRE,AG025,Cotonou,2026-05-10,SOSSOU,Espérance,1982-12-08,F,0504,ZINSOU Flore,0108085648
ENR-004559,CC-002003,CARTE_CONSULAIRE,AG012,Aplahoué,2026-05-10,ZINSOU,Espérance,1988-12-09,F,0104,MENSAH Gisèle,0197358303
ENR-004560,CC-004395,CARTE_CONSULAIRE,AG003,Porto-Novo,2026-05-10,AKPOVI,Espérance,1968-04-10,F,0505,SOSSOU Salamatou,0120716682
ENR-004561,AN-000246,ACTE_NAISSANCE,AG004,Parakou,2026-05-11,LOKONON,Ibrahim,1976-03-19,M,1103,FASSINOU Carine,0105345471
ENR-004562,PP-000430,PASSEPORT,AG026,Abomey-Calavi,2026-05-11,AHOUANSOU,Gildas,2015-01-10,M,0906,TCHIBOZO Judith,0158664371
ENR-004563,AN-001589,ACTE_NAISSANCE,AG018,Natitingou,2026-05-11,LOKONON,Flore,2002-12-15,F,0305,SOSSOU Sènami,0124390696
ENR-004564,AN-001794,ACTE_NAISSANCE,AG026,Abomey-Calavi,2026-05-11,FASSINOU,Flore Prudence,2016-07-01,F,1205,CHABI Estelle,0133597169
ENR-004565,AN-002366,ACTE_NAISSANCE,AG012,Aplahoué,2026-05-11,HOUNGBO,Rachidatou,1990-02-23,F,1202,LOKONON Mariam,0187348781
ENR-004566,CC-002510,CARTE_CONSULAIRE,AG026,Abomey-Calavi,2026-05-11,BONI,Ulrich,1992-06-13,M,1007,CHABI Sèmèvo,0132366375
ENR-004567,AN-003280,ACTE_NAISSANCE,AG032,Lokossa,2026-05-11,MENSAH,Aïcha,2003-09-25,F,0201,TOSSOU Aïcha,0193642209
ENR-004568,AN-003488,ACTE_NAISSANCE,AG007,Djougou,2026-05-11,OSSENI,Sylvie Mariam,1985-11-11,F,0903,TOGBE Sèmèvo,0169530854
ENR-004569,AN-004444,ACTE_NAISSANCE,AG020,Lokossa,2026-05-11,DOSSOU,Arnaud,2011-10-21,M,0206,AMOUSSOU Sènami,
ENR-004570,AN-004705,ACTE_NAISSANCE,AG028,Parakou,2026-05-11,DOSSOU,Sèmèvo,1973-10-24,F,0406,HOUNGBO Salamatou,0149864920
ENR-004571,AN-000202,ACTE_NAISSANCE,AG015,Porto-Novo,2026-05-12,CHABI,Flore,2012-04-10,F,0601,OSSENI Nadège,
ENR-004572,AN-001669,ACTE_NAISSANCE,AG039,Porto-Novo,2026-05-12,GLELE,Fidèle,1979-04-23,M,0301,CODJIA Carine,0172560133
ENR-004573,AN-003106,ACTE_NAISSANCE,AG003,Porto-Novo,2026-05-12,CODJIA,Fidèle Rodrigue,1992-11-04,M,1008,OSSENI Chimène,0175656475
ENR-004574,PP-003155,PASSEPORT,AG021,Ouidah,2026-05-12,DANSOU,Koffi,1964-05-04,M,0101,ZINSOU Espérance,0167508760
ENR-004575,CC-004142,CARTE_CONSULAIRE,AG005,Bohicon,2026-05-12,SOULEY,Judith,1946-08-26,F,1009,KPADONOU Gisèle,0174276304
ENR-004576,AN-004177,ACTE_NAISSANCE,AG006,Natitingou,2026-05-12,HOUNGBO,Aïcha Espérance,2005-12-10,F,0102,BONI Rachidatou,0198474323
ENR-004577,CC-004325,CARTE_CONSULAIRE,AG030,Natitingou,2026-05-12,TOGBE,Prudence,2004-12-02,F,0208,AKPOVI Nadège,0124467912
ENR-004578,AN-000057,ACTE_NAISSANCE,AG010,Kandi,2026-05-13,SOSSOU,Bienvenu,1999-02-17,M,0206,BIO Rosine,0118621076
ENR-004579,PP-000841,PASSEPORT,AG021,Ouidah,2026-05-13,CODJIA,Brice,2009-06-23,M,0602,OSSENI Ayaba,0124328289
ENR-004580,AN-000945,ACTE_NAISSANCE,AG012,Aplahoué,2026-05-13,IDRISSOU,Fabrice,2005-08-22,M,0901,GBAGUIDI Chimène,0152593400
ENR-004581,CC-001766,CARTE_CONSULAIRE,AG026,Abomey-Calavi,2026-05-13,NOUATIN,Sèmèvo,1965-10-26,F,1201,YAROU Sèmèvo,0113331601
ENR-004582,PP-001827,PASSEPORT,AG002,Abomey-Calavi,2026-05-13,ADJOVI,Sènami,1976-05-27,F,1209,VODOUNON Mariam,0112004625
ENR-004583,PP-002013,PASSEPORT,AG022,Kandi,2026-05-13,OSSENI,Rachid,2021-05-26,M,0101,DOSSOU Mariam,+2290137045560
ENR-004584,AN-002396,ACTE_NAISSANCE,AG031,Djougou,2026-05-13,AGBODJAN,Mariam,2005-07-08,F,0801,LOKONON Ayaba,0100710930
ENR-004585,AN-004453,ACTE_NAISSANCE,AG016,Parakou,2026-05-13,KIKI,Yves,2001-04-29,M,0302,AKPOVI Gisèle,0138158781
ENR-004586,PP-004738,PASSEPORT,AG006,Natitingou,2026-05-13,GBAGUIDI,Sèmèvo,2007-04-27,F,0203,VODOUNON Sènami,0169029102
ENR-004587,AN-001140,ACTE_NAISSANCE,AG015,Porto-Novo,2026-05-14,GLELE,Brice Serge,1992-10-08,M,0209,AGOSSOU Flore,0118317766
ENR-004588,CC-001948,CARTE_CONSULAIRE,AG010,Kandi,2026-05-14,NOUATIN,Ulrich,1988-02-23,M,0301,DANSOU Sylvie,0185538461
ENR-004589,AN-002243,ACTE_NAISSANCE,AG020,Lokossa,2026-05-14,OSSENI,Bernice Aïcha,2011-09-10,F,1001,HOUNGBO Estelle,0116762927
ENR-004590,AN-002742,ACTE_NAISSANCE,AG018,Natitingou,2026-05-14,SOULEY,Sylvie,2003-04-12,F,0405,AMOUSSOU Rosine,0111440303
ENR-004591,AN-003072,ACTE_NAISSANCE,AG015,Porto-Novo,2026-05-14,TOGBE,Espérance,1990-12-31,F,1203,DANSOU Judith,0185796348
ENR-004592,AN-003819,ACTE_NAISSANCE,AG013,Cotonou,2026-05-14,DANSOU,Romaric Moussa,2002-06-23,M,0502,SOSSOU Sènami,0125550089
ENR-004593,PP-004184,PASSEPORT,AG001,Cotonou,2026-05-14,DANSOU,Rodrigue,1973-08-12,M,0701,AKPOVI Salamatou,0121183769
ENR-004594,AN-004343,ACTE_NAISSANCE,AG034,Kandi,2026-05-14,GLELE,Ulrich Gildas,2010-07-11,M,0301,AHOYO Rachidatou,0184597115
ENR-004595,CC-004644,CARTE_CONSULAIRE,AG020,Lokossa,2026-05-14,OSSENI,Gisèle Carine,1978-10-18,F,0204,ADJOVI Salamatou,0175875188
ENR-004596,AN-000636,ACTE_NAISSANCE,AG026,Abomey-Calavi,2026-05-15,HOUNKPATIN,Espérance Chimène,2003-12-09,F,0204,ADANDE Mariam,0106766136
ENR-004597,AN-002116,ACTE_NAISSANCE,AG012,Aplahoué,2026-05-15,HOUESSOU,Bienvenu,1994-10-17,M,0703,ADJOVI Fatoumata,0179824363
ENR-004598,AN-002886,ACTE_NAISSANCE,AG032,Lokossa,2026-05-15,ALLADAYE,Moussa,1966-02-21,M,0302,AMOUSSOU Sylvie,0199314755
ENR-004599,AN-003051,ACTE_NAISSANCE,AG005,Bohicon,2026-05-15,AHOYO,Ibrahim,2011-05-15,M,0204,AHOYO Gisèle,0147975699
ENR-004600,AN-003209,ACTE_NAISSANCE,AG027,Porto-Novo,2026-05-15,BONI,Nadège,2000-08-14,F,0203,HOUNSOU Sèmèvo,
ENR-004601,AN-003590,ACTE_NAISSANCE,AG006,Natitingou,2026-05-15,ZINSOU,Rodrigue Moussa,2009-05-12,M,0901,GLELE Sèmèvo,0131633896
ENR-004602,AN-003616,ACTE_NAISSANCE,AG035,Dassa-Zoumè,2026-05-15,FASSINOU,Fatoumata Salamatou,2009-03-15,F,0404,CODJIA Sèmèvo,0110817300
ENR-004603,AN-003978,ACTE_NAISSANCE,AG012,Aplahoué,2026-05-15,FASSINOU,Bienvenu,1988-12-26,M,1005,AMOUSSOU Aïcha,0188252847
ENR-004604,AN-004262,ACTE_NAISSANCE,AG006,Natitingou,2026-05-15,houngbo,Moussa,2014-07-18,M,0202,HOUNKPATIN Bernice,
ENR-004605,AN-000033,ACTE_NAISSANCE,AG035,Dassa-Zoumè,2026-05-16,SAGBO,Romaric Fidèle,2008-06-07,M,0704,ZINSOU Fatoumata,0183298222
ENR-004606,AN-000209,ACTE_NAISSANCE,AG034,Kandi,2026-05-16,HOUNKPATIN,Ghislain,2024-02-04,M,0603,TCHIBOZO Judith,0194155363
ENR-004607,AN-000435,ACTE_NAISSANCE,AG011,Dassa-Zoumè,2026-05-16,ADANDE,Ibrahim,1978-07-08,M,0601,DANSOU Fatoumata,0164217680
ENR-004608,AN-001067,ACTE_NAISSANCE,AG021,Ouidah,2026-05-16,FASSINOU,Sènami,2016-06-11,F,0208,MENSAH Prudence,
ENR-004609,PP-001264,PASSEPORT,AG004,Parakou,2026-05-16,VODOUNON,Prudence,1955-09-24,F,0302,ZINSOU Nadège,0115992446
ENR-004610,AN-001287,ACTE_NAISSANCE,AG015,Porto-Novo,2026-05-16,ZINSOU,Ghislain,2012-05-14,M,0305,IDRISSOU Sèmèvo,0155209705
ENR-004611,CC-001352,CARTE_CONSULAIRE,AG004,Parakou,2026-05-16,CHABI,Gisèle,1986-06-02,F,0404,AHOUANSOU Salamatou,0143901479
ENR-004612,AN-001366,ACTE_NAISSANCE,AG001,Cotonou,2026-05-16,NOUATIN,Moussa,2012-01-29,M,0305,KPADONOU Flore,0135728512
ENR-004613,AN-001627,ACTE_NAISSANCE,AG001,Cotonou,2026-05-16,KIKI,Moussa,1980-12-27,M,0902,BONI Espérance,01 71 93 21 62
ENR-004614,AN-001741,ACTE_NAISSANCE,AG037,Cotonou,2026-05-16,CHABI,Chimène,1969-01-18,F,0702,SOSSOU Aïcha,0131935047
ENR-004615,AN-002017,ACTE_NAISSANCE,AG035,Dassa-Zoumè,2026-05-16,ADJOVI,Nadège Mariam,1995-04-07,F,0208,ALLADAYE Bernice,0152498812
ENR-004616,PP-002478,PASSEPORT,AG038,Abomey-Calavi,2026-05-16,ALLADAYE,Brice Fabrice,1984-04-06,M,0206,SOSSOU Carine,0190381448
ENR-004617,AN-002905,ACTE_NAISSANCE,AG009,Ouidah,2026-05-16,ASSOGBA,Sylvie,1991-07-25,F,0606,SAGBO Estelle,0130448591
ENR-004618,PP-003061,PASSEPORT,AG025,Cotonou,2026-05-16,DOSSOU,Yves,1971-11-07,M,0205,GLELE Fatoumata,0106674119
ENR-004619,AN-000278,ACTE_NAISSANCE,AG013,Cotonou,2026-05-17,TOSSOU,Mahougnon Bienvenu,2009-03-10,M,0904,BIO Estelle,0113936556
ENR-004620,AN-000606,ACTE_NAISSANCE,AG012,Aplahoué,2026-05-17,DANSOU,Ayaba,1992-09-07,F,0301,AHOYO Rachidatou,0149512581
ENR-004621,AN-000646,ACTE_NAISSANCE,AG011,Dassa-Zoumè,2026-05-17,FASSINOU,Prudence,1984-10-29,F,0106,KOUKPAKI Chimène,0190636397
ENR-004622,AN-000653,ACTE_NAISSANCE,AG020,Lokossa,2026-05-17,CODJIA,Judith,1993-10-21,F,0601,ALLADAYE Salamatou,0124087044
ENR-004623,AN-000673,ACTE_NAISSANCE,AG004,Parakou,2026-05-17,SOSSOU,Fabrice,2000-03-24,M,0801,ASSOGBA Prudence,
ENR-004624,AN-000955,ACTE_NAISSANCE,AG027,Porto-Novo,2026-05-17,KPADONOU,Rodrigue,2017-07-26,M,0204,HOUNKPATIN Nadège,0152812735
ENR-004625,CC-000988,CARTE_CONSULAIRE,AG029,Bohicon,2026-05-17,TOGBE,Nadège,2024-04-01,F,0302,QUENUM Ayaba,0124871756
ENR-004626,AN-001111,ACTE_NAISSANCE,AG033,Ouidah,2026-05-17,SAGBO,Bernice Sèmèvo,1988-07-18,F,0303,FASSINOU Fatoumata,0177113944
ENR-004627,AN-002064,ACTE_NAISSANCE,AG019,Djougou,2026-05-17,LOKONON,Comlan,1994-10-20,M,0408,ADANDE Chimène,
ENR-004628,AN-002420,ACTE_NAISSANCE,AG014,Abomey-Calavi,2026-05-17,AGBODJAN,Chimène,1992-10-29,F,0209,FASSINOU Sènami,0109793718
ENR-004629,AN-002482,ACTE_NAISSANCE,AG036,Aplahoué,2026-05-17,GLELE,Flore,1992-11-30,F,0303,HOUNKPATIN Nadège,
ENR-004630,PP-003131,PASSEPORT,AG024,Aplahoué,2026-05-17,AHOYO,Sylvie,1971-05-26,F,1204,ZINSOU Sylvie,0122512283
ENR-004631,AN-003198,ACTE_NAISSANCE,AG016,Parakou,2026-05-17,LOKONON,Estelle,1966-01-28,F,0204,FASSINOU Estelle,0188424373
ENR-004632,AN-003250,ACTE_NAISSANCE,AG015,Porto-Novo,2026-05-17,FASSINOU,Mahougnon,2014-02-12,M,0502,AKPOVI Judith,
ENR-004633,AN-003817,ACTE_NAISSANCE,AG023,Dassa-Zoumè,2026-05-17,ALLADAYE,Gisèle,2015-01-16,F,0301,AHOYO Carine,0158554476
ENR-004634,PP-003859,PASSEPORT,AG033,Ouidah,2026-05-17,MENSAH,Bienvenu Justin,1987-02-25,M,1206,ADANDE Gisèle,0117997964
ENR-004635,AN-003939,ACTE_NAISSANCE,AG017,Bohicon,2026-05-17,AMOUSSOU,Sylvie,2004-08-26,F,0701,QUENUM Ayaba,0189110034
ENR-004636,AN-004572,ACTE_NAISSANCE,AG017,Bohicon,2026-05-17,GBAGUIDI,Comlan,1962-07-27,M,0704,KPADONOU Salamatou,0153874274
ENR-004637,AN-004769,ACTE_NAISSANCE,AG001,Cotonou,2026-05-17,TCHIBOZO,Koffi,1965-03-24,M,0402,LOKONON Ayaba,0107937369
ENR-004638,AN-001133,ACTE_NAISSANCE,AG031,Djougou,2026-05-18,GLELE,Koffi,1988-02-25,M,1207,AGOSSOU Estelle,
ENR-004639,AN-001363,ACTE_NAISSANCE,AG024,Aplahoué,2026-05-18,TOGBE,Bienvenu Fabrice,1991-09-08,M,1202,KPADONOU Prudence,0176121432
ENR-004640,CC-001605,CARTE_CONSULAIRE,AG002,Abomey-Calavi,2026-05-18,KOUKPAKI,Ibrahim,1970-11-30,M,0301,AMOUSSOU Prudence,0140537678
ENR-004641,AN-003017,ACTE_NAISSANCE,AG026,Abomey-Calavi,2026-05-18,AHOUANSOU,Ulrich,1980-03-16,M,0406,AGOSSOU Sèmèvo,0188018527
ENR-004642,AN-003474,ACTE_NAISSANCE,AG014,Abomey-Calavi,2026-05-18,BONI,Sènami,1964-02-14,F,0905,FASSINOU Sylvie,0147009764
ENR-004643,AN-000173,ACTE_NAISSANCE,AG007,Djougou,2026-05-19,QUENUM,Romaric,1962-06-11,M,0902,HOUNGBO Rosine,0157104249
ENR-004644,AN-001739,ACTE_NAISSANCE,AG034,Kandi,2026-05-19,AHOYO,Arnaud,2011-09-06,M,0201,AKPOVI Rosine,0135916962
ENR-004645,PP-002092,PASSEPORT,AG037,Cotonou,2026-05-19,GLELE,Rachid Fidèle,1976-01-17,M,0207,AMOUSSOU Espérance,0151503418
ENR-004646,AN-002247,ACTE_NAISSANCE,AG005,Bohicon,2026-05-19,AKPOVI,Ghislain,1996-02-22,M,0906,KIKI Aïcha,0121318840
ENR-004647,CC-002857,CARTE_CONSULAIRE,AG010,Kandi,2026-05-19,AHOUANSOU,Carine,1992-07-16,F,1009,DANSOU Prudence,0141905243
ENR-004648,AN-004442,ACTE_NAISSANCE,AG010,Kandi,2026-05-19,TCHIBOZO,Chimène,1996-04-28,F,0502,ADANDE Ayaba,0111720709
ENR-004649,CC-004771,CARTE_CONSULAIRE,AG021,Ouidah,2026-05-19,KPADONOU,Nadège Espérance,1952-07-29,F,0601,KIKI Judith,0109801894
ENR-004650,PP-001064,PASSEPORT,AG008,Lokossa,2026-05-20,BONI,Ghislain,2006-10-22,M,0406,KOUKPAKI Flore,0155846261
ENR-004651,AN-001220,ACTE_NAISSANCE,AG013,Cotonou,2026-05-20,GLELE,Chimène,2011-11-20,F,1208,DOSSOU Sylvie,
ENR-004652,AN-001517,ACTE_NAISSANCE,AG001,Cotonou,2026-05-20,NOUATIN,Chimène Rachidatou,2003-07-22,F,0202,VODOUNON Sènami,0164299329
ENR-004653,AN-001964,ACTE_NAISSANCE,AG023,Dassa-Zoumè,2026-05-20,ADANDE,Codjo Justin,2011-09-20,M,0204,TOSSOU Sènami,0157406548
ENR-004654,PP-002197,PASSEPORT,AG036,Aplahoué,2026-05-20,KPADONOU,Ulrich,1951-07-12,M,0203,KPADONOU Prudence,0157887251
ENR-004655,AN-002394,ACTE_NAISSANCE,AG026,Abomey-Calavi,2026-05-20,QUENUM,Espérance Sènami,2020-03-28,F,1002,GLELE Estelle,0145971721
ENR-004656,AN-003135,ACTE_NAISSANCE,AG020,Lokossa,2026-05-20,VODOUNON,Fidèle Comlan,1988-09-20,M,0704,CHABI Carine,0130349577
ENR-004657,AN-004376,ACTE_NAISSANCE,AG032,Lokossa,2026-05-20,SOSSOU,Fabrice Ulrich,1976-12-09,M,0203,NOUATIN Prudence,
ENR-004658,AN-004403,ACTE_NAISSANCE,AG016,Parakou,2026-05-20,SAGBO,Justin,1982-09-25,M,0603,KIKI Espérance,0148926312
ENR-004659,AN-004527,ACTE_NAISSANCE,AG034,Kandi,2026-05-20,BIO,Aïcha,1984-09-26,F,1105,BONI Sylvie,0156236496
ENR-004660,CC-004628,CARTE_CONSULAIRE,AG021,Ouidah,2026-05-20,IDRISSOU,Rodrigue,2012-03-25,M,0304,HOUNKPATIN Prudence,0161929352
ENR-004661,AN-004943,ACTE_NAISSANCE,AG016,Parakou,2026-05-20,ZINSOU,Aïcha Judith,1978-04-28,F,0404,DANSOU Ayaba,0164961735
ENR-004662,AN-000119,ACTE_NAISSANCE,AG020,Lokossa,2026-05-21,HOUNGBO,Espérance,1990-02-23,F,0903,ZANNOU Chimène,0171774836
ENR-004663,AN-000542,ACTE_NAISSANCE,AG036,Aplahoué,2026-05-21,HOUESSOU,Bernice,1999-11-29,F,0209,NOUATIN Judith,
ENR-004664,AN-000842,ACTE_NAISSANCE,AG016,Parakou,2026-05-21,ALLADAYE,Nadège,2009-04-28,F,0206,GLELE Rachidatou,0102585331
ENR-004665,AN-001089,ACTE_NAISSANCE,AG031,Djougou,2026-05-21,DANSOU,Yves,1957-02-28,M,1009,KOUKPAKI Gisèle,
ENR-004666,AN-002281,ACTE_NAISSANCE,AG004,Parakou,2026-05-21,ADJOVI,Fidèle,1994-05-20,M,0401,HOUNGBO Sèmèvo,
ENR-004667,AN-002364,ACTE_NAISSANCE,AG025,Cotonou,2026-05-21,HOUNKPATIN,Prudence Flore,2001-09-05,F,0302,LOKONON Fatoumata,0197394337
ENR-004668,AN-002397,ACTE_NAISSANCE,AG012,Aplahoué,2026-05-21,DOSSOU,Brice,1970-11-18,M,1103,SAGBO Gisèle,0104131100
ENR-004669,AN-002652,ACTE_NAISSANCE,AG036,Aplahoué,2026-05-21,ASSOGBA,Fabrice Ibrahim,1951-08-30,M,0605,HOUESSOU Fatoumata,0129816692
ENR-004670,PP-002839,PASSEPORT,AG018,Natitingou,2026-05-21,CODJIA,Espérance,1981-02-13,F,0601,GLELE Rosine,0149713095
ENR-004671,AN-003839,ACTE_NAISSANCE,AG001,Cotonou,2026-05-21,QUENUM,Arnaud,1972-07-30,M,1105,SAGBO Ayaba,0174621529
ENR-004672,AN-004207,ACTE_NAISSANCE,AG040,Parakou,2026-05-21,AHOYO,Gisèle,2008-11-15,F,0601,HOUESSOU Espérance,0118474139
ENR-004673,AN-004263,ACTE_NAISSANCE,AG006,Natitingou,2026-05-21,GLELE,  Yves ,1974-06-20,M,0402,CHABI Sèmèvo,0162948251
ENR-004674,CC-004719,CARTE_CONSULAIRE,AG004,Parakou,2026-05-21,KIKI,Rachidatou Nadège,1965-06-16,F,0901,BONI Chimène,0116591048
ENR-004675,CC-000188,CARTE_CONSULAIRE,AG040,Parakou,2026-05-22,GLELE,Ghislain,2014-07-13,M,0407,ADANDE Prudence,
ENR-004676,AN-002237,ACTE_NAISSANCE,AG036,Aplahoué,2026-05-22,GLELE,Rachidatou,1994-02-27,F,0905,VODOUNON Salamatou,0242031185
ENR-004677,AN-002658,ACTE_NAISSANCE,AG033,Ouidah,2026-05-22,AKPOVI,  Ghislain ,2006-11-04,M,1102,DANSOU Salamatou,0193740253
ENR-004678,AN-002992,ACTE_NAISSANCE,AG018,Natitingou,2026-05-22,AHOYO,Ghislain Rodrigue,1984-01-02,M,0502,ZINSOU Gisèle,
ENR-004679,PP-003598,PASSEPORT,AG025,Cotonou,2026-05-22,AGBODJAN,Chimène,1972-03-27,F,0503,AHOYO Bernice,0163426639
ENR-004680,CC-004480,CARTE_CONSULAIRE,AG012,Aplahoué,2026-05-22,TCHIBOZO,Rosine,2017-12-12,F,0501,YAROU Prudence,0152967417
ENR-004681,AN-004777,ACTE_NAISSANCE,AG003,Porto-Novo,2026-05-22,QUENUM,Ulrich,1949-05-07,M,1206,KPADONOU Prudence,0111758703
ENR-004682,AN-000106,ACTE_NAISSANCE,AG014,Abomey-Calavi,2026-05-23,CODJIA,Aïcha,1987-02-26,F,0207,DANSOU Fatoumata,+229 0126064501
ENR-004683,AN-000362,ACTE_NAISSANCE,AG001,Cotonou,2026-05-23,KIKI,Rosine Salamatou,2008-10-11,F,1002,HOUNSOU Mariam,0178841187
ENR-004684,CC-000881,CARTE_CONSULAIRE,AG039,Porto-Novo,2026-05-23,AGOSSOU,Brice,2018-11-02,M,1002,KIKI Salamatou,0133397676
ENR-004685,AN-001157,ACTE_NAISSANCE,AG019,Djougou,2026-05-23,HOUNKPATIN,Rachidatou,1979-08-09,F,0506,FASSINOU Espérance,0142350783
ENR-004686,PP-001966,PASSEPORT,AG010,Kandi,2026-05-23,ASSOGBA,Sèmèvo,1966-01-19,F,1201,KIKI Judith,0178447584
ENR-004687,AN-002313,ACTE_NAISSANCE,AG009,Ouidah,2026-05-23,ALLADAYE,Codjo Brice,2007-01-26,M,0601,ZINSOU Judith,0195741598
ENR-004688,AN-002897,ACTE_NAISSANCE,AG021,Ouidah,2026-05-23,AKPOVI,Romaric,1988-04-28,M,0201,IDRISSOU Sèmèvo,0188233213
ENR-004689,AN-002927,ACTE_NAISSANCE,AG015,Porto-Novo,2026-05-23,FASSINOU,Rachid Mahougnon,2014-06-27,M,0304,CHABI Sènami,0121421284
ENR-004690,CC-003199,CARTE_CONSULAIRE,AG026,Abomey-Calavi,2026-05-23,TCHIBOZO,Rachid Gildas,2011-05-10,M,1104,AHOUANSOU Sylvie,0180698355
ENR-004691,PP-004081,PASSEPORT,AG032,Lokossa,2026-05-23,GBAGUIDI,Rodrigue,2004-06-12,M,1005,BIO Sylvie,0142105820
ENR-004692,CC-004477,CARTE_CONSULAIRE,AG009,Ouidah,2026-05-23,ASSOGBA,Moussa Bienvenu,2000-04-06,M,0307,HOUNSOU Nadège,0198331842
ENR-004693,CC-004666,CARTE_CONSULAIRE,AG017,Bohicon,2026-05-23,ALLADAYE,Carine,1979-06-25,F,0202,KPADONOU Chimène,0101129269
ENR-004694,PP-004965,PASSEPORT,AG038,Abomey-Calavi,2026-05-23,HOUNKPATIN,Nadège,2015-04-27,F,1102,GLELE Carine,0176153876
ENR-004695,AN-000674,ACTE_NAISSANCE,AG021,Ouidah,2026-05-24,DANSOU,Bienvenu,1961-10-31,M,0106,MENSAH Carine,0139789024
ENR-004696,AN-001177,ACTE_NAISSANCE,AG034,Kandi,2026-05-24,KPADONOU,Espérance,2004-04-10,F,0404,IDRISSOU Gisèle,0139118525
ENR-004697,PP-003191,PASSEPORT,AG032,Lokossa,2026-05-24,KPADONOU,Brice Rodrigue,2005-02-03,M,0106,VODOUNON Flore,0143248793
ENR-004698,AN-003392,ACTE_NAISSANCE,AG023,Dassa-Zoumè,2026-05-24,DANSOU,Moussa Yves,1978-10-13,M,0501,AHOYO Sylvie,0127064056
ENR-004699,AN-003682,ACTE_NAISSANCE,AG023,Dassa-Zoumè,2026-05-24,HOUNSOU,Espérance,1985-06-11,F,0106,VODOUNON Flore,0142359250
ENR-004700,CC-003705,CARTE_CONSULAIRE,AG005,Bohicon,2026-05-24,QUENUM,Espérance,1990-06-04,F,0302,ZINSOU Espérance,0190414893
ENR-004701,PP-000293,PASSEPORT,AG022,Kandi,2026-05-25,AGOSSOU,Rodrigue,2017-10-02,M,1002,GBAGUIDI Rosine,0128917346
ENR-004702,PP-000317,PASSEPORT,AG001,Cotonou,2026-05-25,TCHIBOZO,Sènami,1999-09-30,F,0302,MENSAH Sèmèvo,0155864605
ENR-004703,AN-000659,ACTE_NAISSANCE,AG039,Porto-Novo,2026-05-25,HOUNSOU,Judith Chimène,1993-02-28,F,0502,KIKI Estelle,0113660905
ENR-004704,AN-001092,ACTE_NAISSANCE,AG022,Kandi,2026-05-25,SOSSOU,Romaric,1961-07-30,M,0105,KIKI Ayaba,0132185587
ENR-004705,AN-001406,ACTE_NAISSANCE,AG017,Bohicon,2026-05-25,DANSOU,Rachid,1998-08-04,M,1203,KPADONOU Ayaba,0147621772
ENR-004706,CC-001667,CARTE_CONSULAIRE,AG012,Aplahoué,2026-05-25,SOSSOU,Justin,1990-06-22,M,1204,YAROU Prudence,0109238406
ENR-004707,AN-002276,ACTE_NAISSANCE,AG036,Aplahoué,2026-05-25,OSSENI,Sylvie,1969-09-05,F,0301,ZINSOU Chimène,0140688002
ENR-004708,PP-002564,PASSEPORT,AG032,Lokossa,2026-05-25,VODOUNON,Fatoumata Salamatou,1980-09-14,F,1008,AKPOVI Salamatou,0190767985
ENR-004709,AN-003307,ACTE_NAISSANCE,AG005,Bohicon,2026-05-25,KIKI,Romaric Codjo,1961-09-14,M,0604,QUENUM Sèmèvo,0135549637
